fileNames,language,imports,numImages
8ea299d5cf9616f5647ea94251b3c204f3977643.ipynb,python3,"["" pandas"", "" numpy"", ""matplotlib pyplot"", ""sklearn.preprocessing scale"", ""sklearn.utils shuffle"", ""sklearn.linear_model LinearRegression"", ""sklearn.linear_model Lasso"", ""sklearn.linear_model Ridge"", ""sklearn.linear_model LassoCV""]",5
d675495f917875cd08513766aa6a9d3045c24053.ipynb,python3,"["" pandas"", "" numpy"", "" matplotlib.pyplot""]",1
2fe7b5a478a133219a8ac64b4eb1c29217f1d153.ipynb,python2,"["" pandas"", "" numpy"", ""sklearn.cross_validation train_test_split"", ""sklearn.ensemble RandomForestClassifier"", ""sklearn.cross_validation cross_val_score"", ""sklearn.tree DecisionTreeClassifier"", ""sklearn.feature_selection *"", ""sklearn.ensemble RandomForestClassifier"", ""sklearn.ensemble AdaBoostClassifier"", ""sklearn.ensemble GradientBoostingClassifier"", ""sklearn.grid_search GridSearchCV"", "" matplotlib.pyplot""]",8
a58c944d82f95f6e34565482a4ac139225f087ec.ipynb,python3,"["" numpy"", "" matplotlib.pyplot"", ""ipywidgets interact_manual""]",1
acca76a090c22f289e201634efe06bcd80cd4e52.ipynb,python3,"["" pandas"", "" numpy"", "" tensorflow"", ""sklearn.model_selection train_test_split"", "" matplotlib.pyplot"", ""sklearn.utils shuffle"", ""sklearn.metrics confusion_matrix"", "" seaborn"", "" matplotlib.gridspec"", ""sklearn.preprocessing StandardScaler"", ""sklearn.manifold TSNE"", "" warnings"", ""IPython.display HTML"", "" pandas_profiling"", ""sklearn.preprocessing StandardScaler"", ""sklearn.preprocessing RobustScaler"", ""sklearn.model_selection train_test_split"", ""sklearn.model_selection StratifiedKFold"", "" time"", ""sklearn.decomposition PCA"", ""sklearn.decomposition TruncatedSVD"", "" matplotlib.patches"", ""sklearn.model_selection train_test_split"", ""sklearn.linear_model LogisticRegression"", ""sklearn.svm SVC"", ""sklearn.neighbors KNeighborsClassifier"", ""sklearn.tree DecisionTreeClassifier"", ""sklearn.ensemble RandomForestClassifier"", "" collections"", ""sklearn.model_selection train_test_split"", ""sklearn.pipeline make_pipeline"", ""imblearn.pipeline make_pipeline"", ""imblearn.over_sampling SMOTE"", ""imblearn.under_sampling NearMiss"", ""imblearn.metrics classification_report_imbalanced"", ""sklearn.metrics precision_score"", ""sklearn.metrics recall_score"", ""sklearn.metrics f1_score"", ""sklearn.metrics roc_auc_score"", ""sklearn.metrics accuracy_score"", ""sklearn.metrics classification_report"", ""collections Counter"", ""sklearn.model_selection KFold"", ""sklearn.model_selection StratifiedKFold"", ""sklearn.model_selection cross_val_score"", ""sklearn.model_selection GridSearchCV"", ""sklearn.model_selection ShuffleSplit"", ""sklearn.model_selection learning_curve"", ""sklearn.metrics roc_curve"", ""sklearn.model_selection cross_val_predict"", ""sklearn.metrics roc_auc_score"", ""sklearn.metrics confusion_matrix"", "" tensorflow"", "" tensorflow.keras"", ""tensorflow.keras.models Sequential"", ""tensorflow.keras.layers Dense"", ""tensorflow.keras.models Sequential"", ""tensorflow.keras.layers Activation"", ""tensorflow.keras.layers Dense"", ""tensorflow.keras.optimizers Adam"", ""tensorflow.keras.metrics categorical_crossentropy"", "" itertools"", ""imblearn.over_sampling SMOTE"", ""sklearn.preprocessing MinMaxScaler"", ""minisom MiniSom"", ""pylab bone"", ""pylab pcolor"", ""pylab colorbar"", ""pylab plot"", ""pylab show"", "" itertools"", "" io"", "" plotly.offline"", "" plotly.graph_objs"", "" plotly.tools"", "" plotly.figure_factory"", ""sklearn.metrics f1_score"", ""sklearn.metrics cohen_kappa_score""]",12
41c736fc667c4170fad2eaed2dd69f3cfd149edd.ipynb,python3,"["" numpy"", ""sklearn.preprocessing StandardScaler"", "" matplotlib.pyplot"", "" tensorflow""]",1
0d27f0e13b065c33c4b2ab0d66980c0a589e9446.ipynb,python3,"["" pandas"", "" numpy"", "" matplotlib.pyplot""]",3
ea6f03fde0d22d9b3913f9b5523d5d24498f6f35.ipynb,python3,"["" numpy"", "" pandas"", "" seaborn"", "" matplotlib.pyplot"", "" warnings"", ""sklearn.linear_model LogisticRegression"", ""sklearn model_selection"", ""sklearn.preprocessing StandardScaler"", ""sklearn.preprocessing LabelEncoder"", ""scipy.stats levene"", ""sklearn.neighbors KNeighborsClassifier"", ""sklearn.tree DecisionTreeClassifier"", ""sklearn.ensemble RandomForestClassifier"", ""sklearn.ensemble BaggingClassifier"", ""sklearn.ensemble AdaBoostClassifier"", ""sklearn.ensemble GradientBoostingClassifier"", ""sklearn.model_selection GridSearchCV"", ""sklearn.ensemble VotingClassifier"", ""sklearn.metrics mean_squared_error"", ""sklearn.naive_bayes GaussianNB"", ""sklearn.model_selection RandomizedSearchCV"", ""sklearn metrics"", ""sklearn.preprocessing StandardScaler"", ""sklearn.decomposition PCA""]",4
83202849f24cf2ffc8841e6c90228014afa502e3.ipynb,python3,"[""__future__ absolute_import"", ""__future__ division"", ""__future__ print_function"", "" os"", "" numpy"", "" PIL.Image"", "" matplotlib.pyplot"", "" torch"", ""torchvision transforms"", "" networks"", ""utils download_model_if_doesnt_exist""]",1
e8028212e0b6093793bee90c476c67892013493d.ipynb,python2,"["" numpy"", ""scipy.integrate odeint"", ""scipy.optimize root"", "" matplotlib.pyplot"", ""scipy.optimize fsolve"", ""scipy.optimize root""]",8
1a39d466629e27e6d99111685cf5aec189289da3.ipynb,python3,"["" os"", "" sys"", "" SimpleITK"", "" os"", "" numpy"", "" matplotlib.pyplot"", "" NyulNormalizer"", ""Common ensureDir"", ""Common getMedicalImageBasename"", ""NyulNormalizer NyulNormalizer"", "" math"", "" Dropreg"", "" scipy.ndimage.filters"", "" Image_viewer"", "" PreProcessor_Py3""]",1
32b30dd2e52df5323f08f67fcdf2e73ddd936047.ipynb,python3,"["" numpy"", ""scipy stats"", "" matplotlib.pyplot"", ""scipy.signal gaussian"", ""scipy.signal convolve"", ""scipy.integrate simps"", "" sys"", ""my_functions gaussian_kde"", ""my_functions convolution_kde"", ""my_functions theta_kde"", "" datetime"", ""timeit default_timer""]",7
274bd2060a4069bc142da792e0f9607683e34609.ipynb,python2,"["" sys"", ""math *"", "" scipy.stats"", "" geopy.distance"", ""math *"", "" random"", "" geopy.distance"", ""math *"", "" random"", "" scipy.sparse"", ""IPython.display Image"", "" numpy"", "" math"", "" numpy"", "" math"", ""scipy.optimize curve_fit"", ""scipy.optimize curve_fit"", ""scipy.stats chi2"", ""scipy.optimize curve_fit"", ""scipy.stats chi2"", ""scipy.optimize curve_fit"", ""matplotlib rc"", "" matplotlib"", "" matplotlib.ticker"", ""IPython.display Image"", ""matplotlib rc"", "" matplotlib"", "" matplotlib.ticker"", "" traceback"", ""scipy.optimize curve_fit"", ""scipy.optimize curve_fit"", "" re"", ""math *""]",142
0beffc89e43d733a00e143f28b1367dc708893e3.ipynb,python3,"["" numpy"", "" pandas"", "" scipy"", "" os"", "" re"", "" imageio"", ""matplotlib pyplot"", ""sklearn.model_selection train_test_split"", "" random"", ""sklearn.metrics confusion_matrix"", "" time"", ""sklearn.datasets load_iris""]",1
384a0d3a24cf9224c480d96f953a209929a614bd.ipynb,python3,"["" numpy"", "" numpy"", "" numpy"", "" numpy"", "" numpy"", "" numpy"", "" numpy"", "" numpy"", "" numpy"", "" numpy"", "" numpy"", "" numpy"", "" numpy"", "" numpy"", "" numpy"", "" numpy"", "" numpy"", "" numpy"", "" numpy"", "" numpy"", "" numpy"", "" numpy"", "" numpy"", "" sympy"", "" sympy"", "" pandas"", "" numpy"", "" matplotlib.pyplot"", "" numpy"", "" numpy""]",1
78ac4fc5fe161f6fa449a9172ef8aa9f0ac41f04.ipynb,python3,"["" cv2"", "" numpy"", ""dataPath DATA_PATH"", "" matplotlib.pyplot"", "" matplotlib""]",13
8e80aed4c0714cb2fd09911999e98162cda300ff.ipynb,python3,"["" torch"", "" pyedflib"", "" numpy"", "" matplotlib.pyplot"", "" tqdm"", "" pandas"", "" scipy"", "" os"", "" matplotlib.pyplot"", ""stacklineplot stackplot""]",1
7046bfc18cc4cfc920aa14b1cb9dce0172387305.ipynb,python3,"["" numpy"", "" pandas"", "" matplotlib"", "" matplotlib.pyplot"", ""wordcloud WordCloud"", ""wordcloud STOPWORDS"", "" seaborn"", "" folium"", ""folium plugins""]",48
6a0dfa038b98e9505fc907602003df698cc1b6c2.ipynb,python3,"["" numpy"", "" matplotlib.pyplot"", "" torch"", "" torch.nn"", "" torch.nn.functional"", ""torchvision transforms"", ""torchvision datasets"", "" torchvision.models""]",1
19f03a66f95f2ca2b23689a73ec3edf251e7ea40.ipynb,python3,"["" numpy"", "" matplotlib.pyplot"", "" pypolar.jones"", "" pypolar.visualization""]",6
f20e345781f0a5aa751eaf3594c15fba7efa6199.ipynb,python3,"["" seaborn""]",3
989e9b421aace43fc2b3fc44907f84e9878865b1.ipynb,python3,"["" pandas"", "" numpy"", "" matplotlib.pyplot"", "" seaborn"", ""sklearn.model_selection train_test_split"", ""sklearn.tree DecisionTreeClassifier"", ""sklearn.metrics classification_report"", ""sklearn.metrics confusion_matrix"", ""sklearn.ensemble RandomForestClassifier"", ""sklearn.metrics classification_report"", ""sklearn.metrics confusion_matrix""]",5
56250be62a72d69ea617361902994a55d639414f.ipynb,python2,"["" numpy"", "" cPickle"", ""matplotlib pyplot"", "" pylibcam"", "" cv2""]",2
b73c37f09fbc72e1ca9d81a27c19c883225a7b1e.ipynb,python3,"["" seaborn"", "" pandas"", "" numpy"", "" lightgbm"", "" matplotlib.pyplot"", "" datetime"", "" random"", "" json"", "" os.path"", "" gc"", ""script.lib.FeatureProducer FeatureProducer""]",2
1e3b6354a0161baf196e744e131866a1c8097fe9.ipynb,python3,"["" pandas"", "" numpy"", ""sklearn.cluster KMeans"", ""sklearn.preprocessing LabelEncoder"", ""sklearn.preprocessing MinMaxScaler"", "" seaborn"", "" matplotlib.pyplot"", "" matplotlib""]",2
1f2f4ee4060b923865cb20a78a5e3e626a482b38.ipynb,python3,"["" numpy"", "" matplotlib.pyplot"", "" pandas"", ""sklearn.model_selection train_test_split"", ""sklearn.preprocessing StandardScaler"", ""sklearn.linear_model LogisticRegression"", ""sklearn.metrics confusion_matrix"", ""matplotlib.colors ListedColormap"", ""matplotlib.colors ListedColormap""]",2
4cb3d1573f6feef0b684a868adb50068bdb79b5e.ipynb,python3,"["" pandas"", "" numpy"", "" scipy"", "" matplotlib.pyplot"", "" seaborn"", ""sklearn tree"", ""IPython.display Image"", "" pydotplus"", "" graphviz"", ""sklearn.utils resample"", "" warnings"", "" time"", ""sklearn.model_selection cross_val_score"", ""sklearn.model_selection train_test_split"", ""sklearn.metrics confusion_matrix"", ""sklearn.metrics classification_report"", ""sklearn ensemble"", ""sklearn.model_selection GridSearchCV"", ""sklearn.metrics confusion_matrix"", ""sklearn.metrics classification_report"", ""sklearn.feature_selection SelectKBest"", ""sklearn.feature_selection chi2"", "" warnings"", "" time"", ""sklearn.model_selection cross_val_score"", ""sklearn.model_selection train_test_split"", ""sklearn.metrics confusion_matrix"", ""sklearn.metrics classification_report"", ""sklearn ensemble"", ""sklearn.model_selection GridSearchCV"", ""sklearn.metrics confusion_matrix"", ""sklearn.metrics classification_report"", ""sklearn.decomposition PCA"", "" warnings"", "" time"", ""sklearn.model_selection cross_val_score"", ""sklearn.model_selection train_test_split"", ""sklearn.metrics confusion_matrix"", ""sklearn.metrics classification_report"", ""sklearn ensemble"", ""sklearn.model_selection GridSearchCV"", ""sklearn.metrics confusion_matrix"", ""sklearn.metrics classification_report""]",6
194bdfd5d41a45b46bf23eddca23629bc6cb2679.ipynb,python3,"["" pandas"", "" numpy"", ""sklearn.preprocessing MinMaxScaler"", ""sklearn.model_selection cross_val_score"", ""sklearn.linear_model LinearRegression"", "" seaborn"", "" matplotlib.pyplot""]",3
57dcb7d2a5ccad30de19c8f54ace42417c83dcad.ipynb,python3,"["" matplotlib.pyplot"", ""mpl_toolkits.mplot3d Axes3D"", "" numpy"", ""sklearn.cluster KMeans""]",8
135b6e99a138d17a34a1f030494f2ff14b596c60.ipynb,python3,"["" warnings"", "" numpy"", "" pandas"", "" seaborn"", ""sklearn metrics"", "" matplotlib.pylab"", "" pandas"", ""sklearn.preprocessing LabelEncoder"", ""sklearn.model_selection train_test_split"", ""sklearn metrics"", ""sklearn.tree DecisionTreeClassifier"", ""sklearn.metrics classification_report"", ""sklearn.metrics confusion_matrix"", ""imblearn.over_sampling SMOTE"", ""sklearn.model_selection RandomizedSearchCV"", ""sklearn.ensemble RandomForestClassifier""]",19
dd96347a83534dab2a2b0e5ee27e30d606fc46ac.ipynb,python3,"["" pandas"", "" numpy"", "" matplotlib.pyplot"", "" matplotlib"", "" os"", "" librosa"", "" librosa.display"", "" seaborn"", ""scipy.io.wavfile read"", ""tqdm tqdm_notebook"", ""IPython.display Audio"", ""scipy.io.wavfile read"", ""tqdm tqdm_notebook"", ""IPython.display Audio""]",7
d88951d603521dfb76497846e87579e0ac515ca9.ipynb,python3,"["" json"", "" statistics"", "" numpy"", "" matplotlib.pyplot"", ""scipy.spatial distance"", ""scipy.cluster.hierarchy linkage"", ""scipy.cluster.hierarchy fcluster"", ""scipy.spatial.distance pdist"", ""scipy.spatial.distance squareform"", "" sklearn.cluster"", "" time"", "" scipy"", "" seaborn"", "" random""]",12
9ff86459f318389be5027bc2ce38b911cbd5f1d4.ipynb,python3,"[""__future__ print_function"", ""__future__ division"", "" warnings"", "" numpy"", "" pandas"", "" matplotlib.pyplot"", "" os"", "" sys"", "" abupy"", ""abupy AbuDoubleMaBuy"", ""abupy AbuDoubleMaSell"", ""abupy AbuSDBreak"", ""abupy AbuFactorBuyBreak"", ""abupy AbuFactorCloseAtrNStop"", ""abupy AbuFactorAtrNStop"", ""abupy AbuFactorPreAtrNStop"", ""abupy abu"", ""abupy ABuProgress"", ""abupy AbuMetricsBase"", ""abupy EMarketTargetType"", ""abupy AbuFactorSellNDay"", ""abupy AbuFactorBuyWD"", ""abupy AbuFactorSellBreak""]",5
2ade569e5f7ef473ba2c520f3550080c5bfa2e7f.ipynb,python3,"["" numpy"", "" pandas"", "" matplotlib.pyplot"", "" seaborn"", ""sklearn.preprocessing StandardScaler"", ""sklearn.model_selection train_test_split"", ""sklearn.svm SVC"", ""sklearn.metrics confusion_matrix"", ""sklearn.metrics classification_report""]",4
8720a1705c32a8fcba38ed0600cd282c77186aba.ipynb,python3,"[""sklearn datasets"", "" pandas"", ""sklearn model_selection"", ""sklearn.linear_model LinearRegression"", "" numpy"", "" matplotlib.pyplot""]",1
bf8cd03d738bdfcb978efd4038247c5d52e485c3.ipynb,python3,"["" numpy"", "" pandas"", "" matplotlib.pyplot"", "" matplotlib.image""]",4
6c0631d9692423b6ccd3d94e2e8695ba6fc3c929.ipynb,python2,"["" matplotlib.pyplot"", "" pandas"", ""sklearn.linear_model LinearRegression"", "" numpy"", ""mpl_toolkits.mplot3d Axes3D""]",6
8c9fea96948d7e063f3cc703bb510f21def0979b.ipynb,python3,"[""mpl_toolkits mplot3d"", "" numpy"", "" matplotlib.pyplot"", ""matplotlib.tri Triangulation""]",10
83452c7b83043f66dc65422c95e890776abf88b1.ipynb,python3,"["" pickle"", "" sys"", ""data_handling extractExamplesFromList"", ""data_handling findUniqueRowsAndCount"", ""viz showMatches"", ""viz bw"", ""viz rw"", ""viz rwb"", ""viz testLogicalRules"", ""data_handling extractFeatures"", ""image makeGrayScale"", ""sklearn tree"", ""sklearn.externals.six StringIO"", ""IPython.display Image"", ""sklearn.tree export_graphviz"", "" pydotplus""]",5
28999091d9637c6b09e2259025c86d6c4e590f70.ipynb,python3,"["" pandas"", "" numpy"", "" matplotlib.pyplot"", "" seaborn""]",3
f0bab3d9e6d7a3cfa54fe108f8e78b1a3d79ecfa.ipynb,python2,"[""matplotlib pyplot"", "" numpy"", "" pandas"", ""scipy stats"", "" seaborn"", ""scipy.stats mannwhitneyu""]",2
8ea164de520010944e70723e819a8a4e47940e32.ipynb,python3,"["" warnings"", "" numpy"", "" pandas"", "" matplotlib.pyplot"", "" seaborn"", ""sklearn svm"", ""sklearn.ensemble RandomForestClassifier"", ""sklearn.model_selection train_test_split"", ""sklearn metrics"", ""sklearn.metrics confusion_matrix"", ""sklearn.model_selection KFold"", ""sklearn.model_selection cross_val_score"", ""sklearn.model_selection GridSearchCV"", ""sklearn.model_selection cross_val_predict"", ""sklearn.metrics roc_auc_score"", ""sklearn.metrics auc"", ""sklearn.metrics roc_curve"", ""sklearn.metrics accuracy_score"", ""sklearn neighbors"", ""sklearn.ensemble GradientBoostingClassifier"", ""imblearn.over_sampling SMOTE"", ""collections Counter"", "" xgboost"", ""xgboost.sklearn XGBClassifier""]",6
9255380c5db89495c403ac5cd0ceb1f9d050fe34.ipynb,python3,"["" matplotlib.pyplot"", "" numpy""]",8
dc1433ddbc395e36c473409dfe1478b184d7dd9b.ipynb,python3,"[""scipy signal"", ""scipy.io wavfile"", "" matplotlib.pyplot"", "" os""]",1
fc5d6d615ae2e6548bc272b07327c8ae49d6941c.ipynb,python3,"["" scoring"", "" pandas"", "" numpy"", ""sklearn.model_selection train_test_split"", ""sklearn.pipeline Pipeline"", ""xgboost XGBClassifier"", ""sklearn.base TransformerMixin"", ""sklearn.base ClassifierMixin"", ""sklearn.metrics classification_report"", "" pickle"", ""collections OrderedDict"", ""matplotlib pyplot""]",1
e76bc6876eaa50da247a57a7577a0a776d7ab098.ipynb,python3,"["" cv2"", ""IPython.display Image"", ""IPython.display Image"", ""IPython.display Image""]",3
7de8dde3eed6a01a06b14c2a3c12fa5ddec21eab.ipynb,python3,"["" matplotlib.pyplot"", "" sys"", "" torch"", "" numpy"", "" pathlib"", ""ssd.config.defaults cfg"", ""ssd.modeling.box_head.prior_box PriorBox"", ""ssd.utils.box_utils convert_locations_to_boxes""]",1
56675d32daeb2b0fca6a6335c8c939a24992cfe9.ipynb,python3,"["" pandas"", "" matplotlib"", "" matplotlib.pyplot"", "" numpy"", "" seaborn"", ""sklearn.neighbors KNeighborsRegressor"", ""sklearn.model_selection train_test_split"", ""sklearn preprocessing"", ""sklearn.preprocessing StandardScaler"", "" numpy"", ""sklearn.metrics mean_absolute_error"", ""sklearn.metrics mean_squared_error""]",3
e12185257c192e11f5fbc6c56b9450c1d2dfd2e6.ipynb,python3,"[""__future__ print_function"", "" glob"", "" os"", "" pandas"", "" numpy"", "" pickle"", "" seaborn"", "" matplotlib.pyplot"", "" matplotlib.style"", "" IPython.display"", "" madmom"", "" librosa"", "" librosa.display"", ""tqdm tqdm"", "" wave"", ""scipy.io wavfile"", "" seaborn"", "" plotly.offline"", "" plotly.graph_objs"", "" plotly.offline"", "" plotly.tools"", ""scipy.fftpack fft"", ""scipy signal"", ""scipy.io wavfile"", ""sklearn.model_selection train_test_split"", ""IPython.display SVG"", ""keras.utils.vis_utils model_to_dot"", ""keras.models Sequential"", ""keras.layers Dense"", ""keras.layers Dropout"", ""keras.layers Activation"", ""keras.layers Flatten"", ""keras.layers Reshape"", ""keras.layers Conv2D"", ""keras.layers MaxPooling2D"", ""keras.layers AveragePooling2D"", ""keras.optimizers SGD"", ""keras.optimizers Adagrad"", ""__future__ division"", "" keras"", "" re"", ""sklearn.model_selection train_test_split"", ""keras.layers.advanced_activations ELU"", ""keras.layers.advanced_activations Softmax"", ""keras backend"", ""keras.callbacks EarlyStopping"", ""keras.callbacks TensorBoard""]",8
8c1ba7b51c9f665030f45b37e5dd3773ec83ccc2.ipynb,python2,"["" numpy"", "" findspark"", "" sys"", ""numpy_pack packArray"", ""numpy_pack unpackArray"", ""Eigen_decomp Eigen_decomp"", ""YearPlotter YearPlotter"", ""recon_plot recon_plot"", ""import_modules import_modules"", ""import_modules modules"", ""ipywidgets interactive"", ""ipywidgets widgets"", ""pyspark SparkContext"", ""pyspark SparkContext"", ""pyspark.sql *"", "" pylab""]",7
2a0a7598fc2cc11e9d01e0bde7b59769f256cb7e.ipynb,python3,"["" numpy"", "" numpy"", "" matplotlib.pyplot""]",1
b0ef1d2a5f56982c1a501e7d3b111bc17c779495.ipynb,python3,"["" os"", "" numpy"", "" matplotlib.pyplot"", "" neuronunit"", ""neuronunit.models.reduced ReducedModel""]",2
369584507863857e24e29b0a5b2ba2cbf8e81c5e.ipynb,python3,"["" warnings"", "" pandas"", "" matplotlib.pyplot"", "" matplotlib.pyplot"", "" numpy"", "" numpy"", "" pandas"", "" matplotlib.pyplot"", "" seaborn"", ""bokeh.plotting figure"", ""bokeh.plotting output_file"", ""bokeh.plotting show"", ""bokeh.io output_notebook"", ""bokeh.plotting figure"", ""bokeh.plotting show"", ""bokeh.io output_notebook"", ""bokeh.plotting figure"", ""bokeh.plotting show"", ""numpy pi"", ""bokeh.io output_file"", ""bokeh.io show"", ""bokeh.io output_notebook"", ""bokeh.layouts column"", ""bokeh.layouts row"", ""bokeh.plotting figure""]",25
1bf611b388684133976bf110a03c770cfb54dab4.ipynb,python3,"["" numpy"", "" matplotlib.pyplot""]",19
80efa927bc59d759b05c643b0fccee82c3a3b022.ipynb,python3,"["" random"", "" numpy"", "" matplotlib.pyplot"", "" pickle"", "" numpy"", ""sklearn.cross_validation train_test_split"", ""sklearn.linear_model LinearRegression""]",2
985b5c5874059bda1c27848b699f3f01a91a6df4.ipynb,python3,"["" autograd.numpy"", "" matplotlib.pyplot"", "" scipy.linalg"", ""autograd grad""]",2
8c921115055d84ec099dec20323d2ddf779f64ed.ipynb,python3,"[""glob glob"", ""sklearn.model_selection GroupKFold"", "" cv2"", ""skimage io"", "" torch"", "" os"", ""datetime datetime"", "" time"", "" random"", "" cv2"", "" pandas"", "" numpy"", "" albumentations"", "" matplotlib.pyplot"", ""albumentations.pytorch.transforms ToTensorV2"", ""sklearn.model_selection StratifiedKFold"", ""torch.utils.data Dataset"", ""torch.utils.data DataLoader"", ""torch.utils.data.sampler SequentialSampler"", ""torch.utils.data.sampler RandomSampler"", ""torch.nn functional"", "" sklearn"", ""torch nn"", ""sklearn metrics"", ""efficientnet_pytorch EfficientNet"", ""catalyst.data.sampler BalanceClassSampler"", "" warnings""]",2
03be0d5f2f1b0eb01dcc69f74951cd93553ed099.ipynb,python3,"[""google.colab drive"", "" glob"", "" os"", "" librosa"", "" numpy"", ""keras.models Sequential"", ""keras.layers Dense"", ""keras.layers Activation"", ""keras.layers Dropout"", ""sklearn.model_selection train_test_split"", ""sklearn.metrics confusion_matrix"", "" pandas"", "" seaborn"", "" matplotlib.pyplot"", ""sklearn.metrics accuracy_score"", ""keras.models load_model"", ""keras.models load_model""]",1
4043a9490681fc5d0d8684960d06e6fd8cf8ee7e.ipynb,python3,"["" sys"", "" matplotlib.pyplot"", "" autograd.numpy"", ""mpl_toolkits.mplot3d Axes3D"", ""matplotlib.colors LogNorm"", ""matplotlib animation"", ""IPython.display HTML"", ""autograd elementwise_grad"", ""autograd value_and_grad"", ""autograd grad"", ""scipy.optimize minimize"", ""collections defaultdict"", ""itertools zip_longest"", "" matplotlib.animation""]",1
890aae7bdee453c0d302d2c7c489b26e773c7d5e.ipynb,python37664bitcbff1667d5f24a4693324455197adb8d,"["" numpy"", "" matplotlib.pyplot"", ""random random""]",3
8d8ae7cb993996fedb67320803e94878a9cf5189.ipynb,python3,"["" sys"", "" sklearn"", "" tensorflow"", ""tensorflow keras"", "" numpy"", "" os"", "" matplotlib"", "" matplotlib.pyplot"", "" matplotlib.animation"", "" gym"", ""collections deque"", ""tf_agents.environments suite_gym"", ""tf_agents.environments.wrappers ActionRepeat"", "" tf_agents.environments.wrappers"", ""functools partial"", ""gym.wrappers TimeLimit"", ""tf_agents.environments suite_atari"", ""tf_agents.environments.atari_preprocessing AtariPreprocessing"", ""tf_agents.environments.atari_wrappers FrameStack4"", ""tf_agents.environments.tf_py_environment TFPyEnvironment"", ""tf_agents.networks.q_network QNetwork"", ""tf_agents.agents.dqn.dqn_agent DqnAgent"", ""tf_agents.replay_buffers tf_uniform_replay_buffer"", ""tf_agents.metrics tf_metrics"", ""tf_agents.eval.metric_utils log_metrics"", "" logging"", ""tf_agents.drivers.dynamic_step_driver DynamicStepDriver"", ""tf_agents.policies.random_tf_policy RandomTFPolicy"", ""tf_agents.trajectories.trajectory to_transition"", ""tf_agents.utils.common function"", "" PIL"", ""collections deque""]",8
f79a6c321fbfdee398e92e245a13f92c2d9db614.ipynb,python3,"["" numpy"", "" pandas"", "" matplotlib.pyplot"", "" seaborn"", "" warnings"", "" statsmodels.formula.api"", "" pymc3"", "" scipy.stats""]",8
1db14dbbfb54463b91aa6543bc57cab2ff92fc23.ipynb,python3,"["" numpy"", "" matplotlib.pyplot"", ""sklearn.decomposition PCA"", "" pandas"", "" math"", "" random"", "" matplotlib.lines"", "" matplotlib.transforms""]",4
c33675641f6dd0541b9100b85bf4955ce17a6aeb.ipynb,python3,"["" numpy"", "" matplotlib.pyplot"", ""matplotlib animation"", ""mpl_toolkits.mplot3d Axes3D"", "" mpl_toolkits.mplot3d.axes3d"", "" site"", ""pyLabDSP myFnSig""]",4
9d583365646ef6a3cebef5a37aaf8cd84e88bc30.ipynb,python3,"["" pandas"", "" numpy"", ""matplotlib pyplot"", "" matplotlib"", "" matplotlib"", ""sklearn.model_selection train_test_split"", ""sklearn.linear_model LinearRegression"", ""sklearn.model_selection ShuffleSplit"", ""sklearn.model_selection cross_val_score"", ""sklearn.model_selection GridSearchCV"", ""sklearn.linear_model Lasso"", ""sklearn.tree DecisionTreeRegressor""]",4
21bc95af84537fd81170a48fcfb126fae16924a2.ipynb,python3,"["" pandas"", "" numpy"", "" matplotlib.pyplot"", ""scipy.stats mode""]",5
6a076988b6916900f7f234302251cae725107b66.ipynb,python3,"["" pandas"", "" matplotlib.pyplot""]",1
9253b3073bb72a6a467bfaaec1ab63f832c89a4d.ipynb,python3,"["" sys"", ""pathlib Path"", "" numpy"", "" pandas"", ""sklearn datasets"", ""sklearn model_selection"", ""termcolor cprint"", ""notebooks.algorithms.scratch.utils.evaluation score"", "" seaborn""]",1
9c3c0560ca08c025c55223eac0e259dc8c365577.ipynb,python3,"["" numpy"", "" pandas"", "" scipy"", "" random"", "" matplotlib.pylab"", ""statsmodels.tsa.stattools adfuller""]",5
adee33316249c4c5ffedfd1530703001f6ef5356.ipynb,python3,"["" os"", "" json"", "" math"", "" numpy"", "" shutil"", "" tensorflow"", "" matplotlib.pyplot"", "" shutil"", "" os"", "" datetime""]",2
84d76d6d40423e99ee88d5ddcfde9ca62fee710e.ipynb,python3,"[""autograd grad"", "" autograd.numpy"", "" matplotlib.pyplot"", ""lista LISTA"", ""lista make_loss"", ""functions *"", ""scipy.linalg hadamard"", ""copy deepcopy""]",1
db50ff76249bf34f0c276402a517a541bf50ec51.ipynb,python3,"["" pandas"", "" numpy"", "" matplotlib.pyplot"", ""sklearn.preprocessing LabelEncoder"", ""sklearn.model_selection train_test_split"", ""sklearn.tree DecisionTreeClassifier"", ""sklearn.metrics accuracy_score"", ""sklearn.tree export_graphviz"", ""sklearn.externals.six StringIO"", "" matplotlib.image"", "" pydotplus""]",1
0c8f7f406a97f5919d52b269e43b64905670230c.ipynb,python3,"["" datetime"", "" matplotlib.pyplot"", "" numpy"", "" pandas""]",10
4016fe0954f9b16de30bbe0aad5bb99286caf5ca.ipynb,python3,"["" numpy"", "" matplotlib.pyplot"", ""scipy integrate""]",12
